Suburb;Address;Rooms;Type;Price;Distance;Postcode;Bedroom2;Bathroom;Car;Landsize;Regionname
Carnegie;8/54 Moonya Rd;1;u;346000.0;11.4;3163.0;1.0;1.0;1.0;60.0;Southern Metropolitan
Carnegie;3/78 Moonya Rd;3;t;860000.0;11.4;3163.0;3.0;2.0;1.0;1113.0;Southern Metropolitan
Carnegie;1/177 Oakleigh Rd;2;u;586000.0;11.4;3163.0;2.0;1.0;1.0;898.0;Southern Metropolitan
Carnegie;4/5 Anzac St;2;u;772000.0;11.4;3163.0;2.0;1.0;2.0;0.0;Southern Metropolitan
Carnegie;42 Margaret St;4;h;1506000.0;11.4;3163.0;4.0;2.0;2.0;561.0;Southern Metropolitan
Carnegie;5/78 Moonya Rd;3;t;675000.0;11.4;3163.0;3.0;2.0;1.0;0.0;Southern Metropolitan
Carnegie;4/314 Neerim Rd;2;u;525000.0;11.4;3163.0;2.0;1.0;2.0;0.0;Southern Metropolitan
Carnegie;3/9 Poplar Gr;1;u;290000.0;11.4;3163.0;1.0;1.0;1.0;0.0;Southern Metropolitan
Carnegie;5/66 Woornack Rd;1;u;363000.0;11.4;3163.0;1.0;1.0;1.0;0.0;Southern Metropolitan
Carnegie;4/12 Judith St;2;u;360000.0;11.4;3163.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Carnegie;68 Miller St;2;h;967500.0;11.4;3163.0;3.0;1.0;2.0;299.0;Southern Metropolitan
Carnegie;254 Neerim Rd;2;h;1350000.0;11.4;3163.0;1.0;2.0;2.0;265.0;Southern Metropolitan
Carnegie;4/76 Railway Rd;2;u;516000.0;11.4;3163.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Carnegie;1/78 Railway Rd;1;u;330000.0;11.4;3163.0;1.0;1.0;1.0;0.0;Southern Metropolitan
Carnegie;1 Frogmore Rd;3;h;1600000.0;11.4;3163.0;4.0;2.0;2.0;751.0;Southern Metropolitan
Carnegie;63 Oakleigh Rd;3;h;1170000.0;11.4;3163.0;2.0;1.0;2.0;461.0;Southern Metropolitan
Carnegie;10/68 Woornack Rd;1;u;260000.0;11.4;3163.0;1.0;1.0;1.0;0.0;Southern Metropolitan
Carnegie;78b Miller St;3;u;1008000.0;11.4;3163.0;3.0;2.0;1.0;300.0;Southern Metropolitan
Carnegie;4/62 Moonya Rd;2;u;625000.0;11.4;3163.0;2.0;1.0;1.0;78.0;Southern Metropolitan
Carnegie;12/250 Neerim Rd;2;t;700000.0;11.4;3163.0;2.0;2.0;1.0;106.0;Southern Metropolitan
Carnegie;3/35 Moonya Rd;2;u;545000.0;11.4;3163.0;2.0;1.0;1.0;109.0;Southern Metropolitan
Carnegie;1/38 Neville St;3;u;1170000.0;11.4;3163.0;3.0;1.0;2.0;0.0;Southern Metropolitan
Carnegie;4 Vine Gr;4;h;1830000.0;11.4;3163.0;3.0;2.0;2.0;687.0;Southern Metropolitan
Carnegie;12/66 Woornack Rd;1;u;250000.0;11.4;3163.0;1.0;1.0;1.0;0.0;Southern Metropolitan
Carnegie;2/33 Oakleigh Rd;2;t;930000.0;11.4;3163.0;2.0;2.0;1.0;166.0;Southern Metropolitan
Carnegie;2/22 Kokaribb Rd;2;u;465000.0;11.4;3163.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Carnegie;14 Emily St;3;h;1646000.0;11.4;3163.0;3.0;2.0;2.0;721.0;Southern Metropolitan
Carnegie;19/225 Koornang Rd;2;u;460000.0;11.4;3163.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Carnegie;90 Truganini Rd;4;h;1550000.0;11.4;3163.0;4.0;2.0;2.0;757.0;Southern Metropolitan
Carnegie;2/25 El Nido Gr;2;t;707000.0;11.4;3163.0;2.0;1.0;1.0;144.0;Southern Metropolitan
Carnegie;4/299 Koornang Rd;2;u;804000.0;11.4;3163.0;2.0;2.0;1.0;0.0;Southern Metropolitan
Carnegie;52 Emily St;3;h;1200000.0;11.4;3163.0;3.0;2.0;1.0;588.0;Southern Metropolitan
Carnegie;6 Longstaff St;4;h;1501000.0;11.4;3163.0;3.0;2.0;1.0;598.0;Southern Metropolitan
Carnegie;215 Neerim Rd;3;h;950000.0;11.4;3163.0;3.0;1.0;1.0;586.0;Southern Metropolitan
Carnegie;1/108 Truganini Rd;3;t;970000.0;11.4;3163.0;3.0;2.0;2.0;325.0;Southern Metropolitan
Carnegie;8/48 Moonya Rd;1;u;345000.0;11.4;3163.0;1.0;1.0;1.0;0.0;Southern Metropolitan
Carnegie;25 Arawatta St;2;h;817500.0;11.4;3163.0;2.0;1.0;1.0;211.0;Southern Metropolitan
Carnegie;48 Lyons St;4;h;1450000.0;11.4;3163.0;4.0;2.0;2.0;557.0;Southern Metropolitan
Carnegie;51 Mimosa Rd;3;h;1000000.0;11.4;3163.0;3.0;2.0;1.0;390.0;Southern Metropolitan
Carnegie;2/79 Mimosa Rd;2;t;855000.0;11.4;3163.0;2.0;1.0;1.0;158.0;Southern Metropolitan
Carnegie;2/61 Moonya Rd;2;h;675000.0;11.4;3163.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Carnegie;4/39 Kokaribb Rd;2;u;588000.0;11.4;3163.0;2.0;1.0;1.0;133.0;Southern Metropolitan
Carnegie;1/60 Mimosa Rd;2;u;455000.0;11.4;3163.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Carnegie;9/314 Neerim Rd;3;u;602500.0;11.4;3163.0;3.0;1.0;2.0;0.0;Southern Metropolitan
Carnegie;10/81 Koornang Rd;2;u;662000.0;11.4;3163.0;4.0;2.0;1.0;0.0;Southern Metropolitan
Carnegie;33 McLaurin Rd;3;h;1420000.0;11.4;3163.0;3.0;2.0;2.0;554.0;Southern Metropolitan
Carnegie;2/59 Moonya Rd;3;u;920000.0;11.4;3163.0;3.0;2.0;1.0;283.0;Southern Metropolitan
Carnegie;35 Hunter St;3;h;1287000.0;11.4;3163.0;3.0;1.0;1.0;620.0;Southern Metropolitan
Carnegie;1/12 Kokaribb Rd;2;u;656000.0;11.4;3163.0;2.0;1.0;1.0;103.0;Southern Metropolitan
Carnegie;2 Kokaribb Rd;2;h;930000.0;11.4;3163.0;2.0;1.0;1.0;264.0;Southern Metropolitan
Carnegie;2/11 Maroona Rd;2;u;415000.0;11.4;3163.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Carnegie;5/60 Woornack Rd;2;u;650000.0;11.4;3163.0;2.0;1.0;1.0;174.0;Southern Metropolitan
Carnegie;1/3 Coorigil Rd;3;h;1360000.0;11.4;3163.0;3.0;2.0;2.0;282.0;Southern Metropolitan
Carnegie;9/45 Coorigil Rd;2;u;380000.0;11.4;3163.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Carnegie;2/300 Koornang Rd;2;u;765000.0;11.4;3163.0;2.0;1.0;1.0;134.0;Southern Metropolitan
Carnegie;53 Moonya Rd;4;h;1423000.0;11.4;3163.0;4.0;3.0;4.0;838.0;Southern Metropolitan
Carnegie;27 Morgan St;5;h;1900000.0;11.4;3163.0;5.0;3.0;1.0;564.0;Southern Metropolitan
Carnegie;2 Poplar Gr;2;h;907000.0;11.4;3163.0;2.0;1.0;2.0;316.0;Southern Metropolitan
Carnegie;10/12 St Huberts Rd;1;u;350000.0;11.4;3163.0;1.0;1.0;1.0;0.0;Southern Metropolitan
Carnegie;39 Elimatta Rd;3;h;1430000.0;11.4;3163.0;3.0;2.0;2.0;603.0;Southern Metropolitan
Carnegie;16a Blackwood St;2;u;983500.0;11.4;3163.0;2.0;1.0;1.0;333.0;Southern Metropolitan
Carnegie;21 Edgewood St;3;h;1490000.0;11.4;3163.0;3.0;2.0;1.0;371.0;Southern Metropolitan
Carnegie;9/81 Koornang Rd;2;u;572000.0;11.4;3163.0;2.0;2.0;1.0;0.0;Southern Metropolitan
Carnegie;33b Emily St;3;h;990000.0;11.4;3163.0;3.0;2.0;2.0;0.0;Southern Metropolitan
Carnegie;1/52 Neville St;4;t;1100000.0;11.4;3163.0;4.0;3.0;2.0;305.0;Southern Metropolitan
Carnegie;76 Oakleigh Rd;3;h;1125000.0;11.4;3163.0;3.0;1.0;1.0;604.0;Southern Metropolitan
Carnegie;2/47 Coorigil Rd;2;u;601000.0;11.4;3163.0;2.0;1.0;1.0;132.0;Southern Metropolitan
Carnegie;68 Leila Rd;4;h;1410000.0;11.4;3163.0;4.0;3.0;3.0;650.0;Southern Metropolitan
Carnegie;1/15 Rosstown Rd;2;u;405000.0;11.4;3163.0;2.0;1.0;1.0;967.0;Southern Metropolitan
Carnegie;73 Truganini Rd;4;h;1655000.0;11.4;3163.0;4.0;2.0;2.0;595.0;Southern Metropolitan
Carnegie;83 Truganini Rd;3;h;1910000.0;11.4;3163.0;3.0;1.0;1.0;720.0;Southern Metropolitan
Carnegie;3/16 Yendon Rd;3;t;808000.0;11.4;3163.0;3.0;1.0;1.0;111.0;Southern Metropolitan
Carnegie;8 Yendon Rd;3;h;1252000.0;11.4;3163.0;3.0;1.0;1.0;376.0;Southern Metropolitan
Carnegie;14/82 Coorigil Rd;2;u;370000.0;11.4;3163.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Carnegie;22 Neville St;4;h;1880000.0;11.4;3163.0;3.0;2.0;3.0;932.0;Southern Metropolitan
Carnegie;86 Neville St;2;h;896000.0;11.4;3163.0;2.0;1.0;2.0;543.0;Southern Metropolitan
Carnegie;48 Blackwood St;5;h;1802100.0;11.4;3163.0;4.0;2.0;2.0;366.0;Southern Metropolitan
Carnegie;5/35 Moonya Rd;2;u;585000.0;11.4;3163.0;2.0;1.0;1.0;108.0;Southern Metropolitan
Carnegie;5/102 Oakleigh Rd;2;u;450000.0;11.4;3163.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Carnegie;2/94 Truganini Rd;2;u;737000.0;11.4;3163.0;2.0;1.0;1.0;165.0;Southern Metropolitan
Carnegie;3/64 Woornack Rd;3;t;860000.0;11.4;3163.0;3.0;1.0;2.0;277.0;Southern Metropolitan
Carnegie;1/58 Coorigil Rd;2;u;605000.0;11.4;3163.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Carnegie;14 Margaret St;2;h;1300000.0;11.4;3163.0;2.0;1.0;1.0;640.0;Southern Metropolitan
Carnegie;44 Blackwood St;4;h;1518000.0;11.4;3163.0;3.0;3.0;2.0;454.0;Southern Metropolitan
Carnegie;5/33 Gnarwyn Rd;2;u;632500.0;11.4;3163.0;2.0;1.0;1.0;99.0;Southern Metropolitan
Carnegie;6/7 Judd St;2;u;435000.0;11.4;3163.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Carnegie;15/225 Koornang Rd;2;u;468250.0;11.4;3163.0;2.0;1.0;1.0;912.0;Southern Metropolitan
Carnegie;26 Leila Rd;3;h;1716000.0;11.4;3163.0;2.0;2.0;1.0;817.0;Southern Metropolitan
Carnegie;10/8 Anzac St;1;u;270000.0;11.4;3163.0;1.0;1.0;1.0;0.0;Southern Metropolitan
Carnegie;3/9 Maroona Rd;1;u;365000.0;11.4;3163.0;1.0;1.0;1.0;0.0;Southern Metropolitan
Carnegie;3/12 St Huberts Rd;1;u;340000.0;11.4;3163.0;1.0;1.0;1.0;0.0;Southern Metropolitan
Caulfield;6/5 Freeman St;2;u;722500.0;8.9;3162.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Caulfield;18 Ash Gr;4;t;1600000.0;8.9;3162.0;4.0;3.0;2.0;812.0;Southern Metropolitan
Caulfield;190 Kambrook Rd;5;h;1665000.0;8.9;3162.0;5.0;2.0;2.0;593.0;Southern Metropolitan
Caulfield;2/19 Ash Gr;1;u;323000.0;8.9;3162.0;1.0;1.0;1.0;820.0;Southern Metropolitan
Caulfield;4/14 Briggs St;2;u;550000.0;8.9;3162.0;2.0;1.0;1.0;806.0;Southern Metropolitan
Caulfield;103/677 Glen Huntly Rd;2;u;638000.0;8.9;3162.0;2.0;2.0;1.0;0.0;Southern Metropolitan
Caulfield;30 Pyne St;4;h;131000.0;8.9;3162.0;4.0;1.0;2.0;499.0;Southern Metropolitan
Caulfield;3/97 Murray St;3;h;1090000.0;8.9;3162.0;2.0;1.0;2.0;275.0;Southern Metropolitan
Caulfield North;14 Arthur St;3;h;1365000.0;8.1;3161.0;3.0;1.0;0.0;513.0;Southern Metropolitan
Caulfield North;452 Dandenong Rd;3;h;1750000.0;8.1;3161.0;3.0;2.0;2.0;692.0;Southern Metropolitan
Caulfield North;12/378 Dandenong Rd;2;u;580000.0;8.1;3161.0;2.0;1.0;1.0;934.0;Southern Metropolitan
Caulfield North;25 Malvern Gr;3;h;2005000.0;8.1;3161.0;4.0;2.0;3.0;361.0;Southern Metropolitan
Caulfield North;5/698 Inkerman Rd;2;u;523000.0;8.1;3161.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Caulfield North;9/400 Dandenong Rd;2;u;420000.0;8.1;3161.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Caulfield North;8/359 Balaclava Rd;1;u;290000.0;8.1;3161.0;1.0;1.0;1.0;952.0;Southern Metropolitan
Caulfield North;3/374 Dandenong Rd;2;u;608000.0;8.1;3161.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Caulfield North;9/370 Orrong Rd;2;u;570000.0;8.1;3161.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Caulfield North;7/19 Hawthorn Rd;2;u;520500.0;8.1;3161.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Caulfield North;11 Arthur St;3;h;1400000.0;8.1;3161.0;3.0;1.0;0.0;270.0;Southern Metropolitan
Caulfield North;28 Wanda Rd;4;h;2830000.0;8.1;3161.0;4.0;2.0;2.0;723.0;Southern Metropolitan
Caulfield North;13/378 Dandenong Rd;2;u;722000.0;8.1;3161.0;2.0;2.0;2.0;0.0;Southern Metropolitan
Caulfield North;15/496 Dandenong Rd;2;u;450000.0;8.1;3161.0;2.0;1.0;1.0;1092.0;Southern Metropolitan
Caulfield North;7 Cambridge St;3;h;1870000.0;8.1;3161.0;3.0;2.0;1.0;339.0;Southern Metropolitan
Caulfield North;6/378 Dandenong Rd;2;u;622000.0;8.1;3161.0;2.0;2.0;1.0;934.0;Southern Metropolitan
Caulfield North;1/13 Narong Rd;2;u;536000.0;8.1;3161.0;2.0;1.0;1.0;771.0;Southern Metropolitan
Caulfield North;127 Normanby Rd;4;h;2625000.0;8.1;3161.0;4.0;2.0;3.0;836.0;Southern Metropolitan
Caulfield North;1/355 Alma Rd;2;u;570000.0;8.1;3161.0;2.0;1.0;2.0;0.0;Southern Metropolitan
Caulfield North;3/388 Dandenong Rd;2;u;550000.0;8.1;3161.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Caulfield North;123 Normanby Rd;4;h;2170000.0;8.1;3161.0;4.0;2.0;1.0;810.0;Southern Metropolitan
Caulfield South;26 Flowers St;3;h;1577500.0;9.3;3162.0;3.0;2.0;2.0;357.0;Southern Metropolitan
Caulfield South;5 Alder St;3;h;1460000.0;9.3;3162.0;3.0;1.0;2.0;451.0;Southern Metropolitan
Caulfield South;10/468 Kooyong Rd;1;u;275500.0;9.3;3162.0;1.0;1.0;1.0;0.0;Southern Metropolitan
Caulfield South;15 Dover St;2;h;1065000.0;9.3;3162.0;2.0;1.0;1.0;273.0;Southern Metropolitan
Caulfield South;9 Filbert St;3;h;1470000.0;9.3;3162.0;3.0;2.0;2.0;296.0;Southern Metropolitan
Caulfield South;1 Rotorua St;2;h;1012000.0;9.3;3162.0;2.0;1.0;1.0;0.0;Southern Metropolitan
Caulfield South;4/21 Gardenvale Rd;3;u;599000.0;9.3;3162.0;3.0;1.0;1.0;88.0;Southern Metropolitan
Caulfield South;303 Bambra Rd;3;h;1160500.0;9.3;3162.0;3.0;2.0;1.0;358.0;Southern Metropolitan
Caulfield South;11/8 Bealiba Rd;2;u;650000.0;9.3;3162.0;2.0;1.0;1.0;100.0;Southern Metropolitan
Caulfield South;80 Sycamore St;3;h;1170000.0;9.3;3162.0;3.0;1.0;1.0;359.0;Southern Metropolitan
Caulfield South;5 Filbert St;3;h;1314000.0;9.3;3162.0;3.0;1.0;2.0;339.0;Southern Metropolitan
Caulfield South;1/2 Griffiths St;4;t;1030000.0;9.3;3162.0;4.0;2.0;2.0;216.0;Southern Metropolitan
Caulfield South;7A Alfada St;2;h;1225000.0;9.3;3162.0;2.0;1.0;2.0;284.0;Southern Metropolitan
Caulfield South;22 Sycamore St;3;h;1450000.0;9.3;3162.0;2.0;2.0;1.0;478.0;Southern Metropolitan
Caulfield South;8 Lygon St;4;h;1774500.0;9.3;3162.0;4.0;2.0;2.0;575.0;Southern Metropolitan
Caulfield South;1/19 Trevascus St;2;u;525500.0;9.3;3162.0;2.0;1.0;1.0;831.0;Southern Metropolitan
Caulfield South;28 Ellington St;4;h;1960000.0;9.3;3162.0;5.0;3.0;4.0;708.0;Southern Metropolitan
Caulfield South;23 Lygon St;2;h;825000.0;9.3;3162.0;2.0;1.0;1.0;367.0;Southern Metropolitan
Caulfield South;136 Sycamore St;2;h;1262000.0;9.3;3162.0;4.0;2.0;2.0;464.0;Southern Metropolitan
Caulfield South;5 Field St;3;u;1110000.0;9.3;3162.0;3.0;2.0;1.0;299.0;Southern Metropolitan
Caulfield South;48A Jupiter St;4;t;1410000.0;9.3;3162.0;4.0;2.0;3.0;342.0;Southern Metropolitan
Caulfield South;147 Booran Rd;3;h;1303500.0;9.3;3162.0;3.0;1.0;2.0;699.0;Southern Metropolitan
Caulfield South;18b Marara Rd;2;h;1115000.0;9.3;3162.0;2.0;1.0;1.0;402.0;Southern Metropolitan
Caulfield South;89 Clarence St;2;h;1340000.0;9.3;3162.0;2.0;1.0;1.0;505.0;Southern Metropolitan
Caulfield South;393 North Rd;3;h;1200000.0;9.3;3162.0;3.0;2.0;2.0;494.0;Southern Metropolitan
Caulfield South;5 Sycamore St;3;h;1570000.0;9.3;3162.0;3.0;1.0;2.0;520.0;Southern Metropolitan
Caulfield South;30 Cedar St;2;h;1001000.0;9.3;3162.0;2.0;2.0;1.0;255.0;Southern Metropolitan
Caulfield South;42 Poplar St;3;h;1330000.0;9.3;3162.0;3.0;1.0;1.0;312.0;Southern Metropolitan
Caulfield South;5/27 Venus St;1;u;290000.0;9.3;3162.0;1.0;1.0;1.0;0.0;Southern Metropolitan
Caulfield South;245 Booran Rd;4;h;1570000.0;9.3;3162.0;3.0;2.0;2.0;641.0;Southern Metropolitan
Caulfield South;364 Kooyong Rd;4;h;1916000.0;9.3;3162.0;4.0;2.0;2.0;630.0;Southern Metropolitan
Caulfield South;3/21 Gardenvale Rd;2;u;500000.0;9.3;3162.0;2.0;1.0;1.0;90.0;Southern Metropolitan
Chadstone;3/10 Euroka St;3;t;752000.0;13.6;3148.0;3.0;2.0;1.0;182.0;Southern Metropolitan
Chadstone;16 Moroney Dr;4;h;1507000.0;13.6;3148.0;4.0;2.0;2.0;600.0;Southern Metropolitan
Chadstone;8B Moorong St;4;h;890000.0;13.6;3148.0;4.0;3.0;2.0;288.0;Southern Metropolitan
Chadstone;2/44 Railway Pde S;3;u;700000.0;13.6;3148.0;2.0;2.0;1.0;224.0;Southern Metropolitan
Chadstone;23 Thurloo St;3;h;1000000.0;13.6;3148.0;3.0;1.0;2.0;606.0;Southern Metropolitan
Chadstone;2/4 Lenna Ct;3;t;865000.0;13.6;3148.0;3.0;2.0;2.0;277.0;Southern Metropolitan
Chadstone;2/12 Moorong St;4;t;1042500.0;13.6;3148.0;4.0;3.0;2.0;209.0;Southern Metropolitan
Chadstone;5 Bullarto St;2;h;1002000.0;13.6;3148.0;2.0;1.0;1.0;585.0;Southern Metropolitan
Chadstone;15 Aloomba St;3;h;992000.0;13.6;3148.0;3.0;1.0;2.0;586.0;Southern Metropolitan
Chadstone;4/5 Rae St;3;h;650000.0;13.6;3148.0;3.0;2.0;2.0;160.0;Southern Metropolitan
Chadstone;1/19 Warrina St;4;t;965000.0;13.6;3148.0;4.0;3.0;2.0;273.0;Southern Metropolitan
Chadstone;3 Yambie La;3;h;920000.0;13.6;3148.0;4.0;2.0;2.0;515.0;Southern Metropolitan
Chadstone;7 Inga Ct;3;h;1301000.0;13.6;3148.0;3.0;1.0;2.0;620.0;Southern Metropolitan
Chadstone;2 Fitzroy Gr;4;h;1415500.0;13.6;3148.0;3.0;2.0;1.0;1033.0;Southern Metropolitan
Chadstone;1/32 Kelly St;2;h;705000.0;13.6;3148.0;2.0;1.0;1.0;842.0;Southern Metropolitan
Chadstone;4 Jacana Ct;4;h;1260000.0;13.6;3148.0;4.0;2.0;2.0;500.0;Southern Metropolitan
Chadstone;15 Grandview Rd;3;h;1460000.0;13.6;3148.0;3.0;1.0;1.0;705.0;Southern Metropolitan
Chadstone;23 Jacana St;3;h;1000000.0;13.6;3148.0;3.0;1.0;2.0;630.0;Southern Metropolitan
Chadstone;2/2 Robert St;3;t;845000.0;13.6;3148.0;3.0;2.0;1.0;177.0;Southern Metropolitan
Chadstone;2/19 Thurloo St;4;t;881000.0;13.6;3148.0;3.0;2.0;1.0;188.0;Southern Metropolitan
Clifton Hill;60a Hodgkinson St;3;h;1270000.0;3.4;3068.0;3.0;2.0;0.0;187.0;Northern Metropolitan
Clifton Hill;66 Noone St;2;h;780000.0;3.4;3068.0;2.0;1.0;1.0;155.0;Northern Metropolitan
Clifton Hill;13 Caroline St;3;h;1060000.0;3.4;3068.0;3.0;1.0;0.0;193.0;Northern Metropolitan
Clifton Hill;3/68 Noone St;3;t;930000.0;3.4;3068.0;3.0;2.0;1.0;124.0;Northern Metropolitan
Clifton Hill;86 Hodgkinson St;2;h;1420000.0;3.4;3068.0;2.0;1.0;0.0;180.0;Northern Metropolitan
Clifton Hill;119 Roseneath St;2;h;1075000.0;3.4;3068.0;2.0;1.0;1.0;174.0;Northern Metropolitan
Clifton Hill;85 Roseneath St;2;h;1105000.0;3.4;3068.0;2.0;1.0;1.0;185.0;Northern Metropolitan
Clifton Hill;413a Wellington St;2;h;1209000.0;3.4;3068.0;2.0;1.0;1.0;140.0;Northern Metropolitan
Clifton Hill;32 Caroline St;4;h;3010000.0;3.4;3068.0;4.0;3.0;2.0;382.0;Northern Metropolitan
Clifton Hill;17 Myrtle St;2;h;1435000.0;3.4;3068.0;2.0;1.0;2.0;239.0;Northern Metropolitan
Clifton Hill;12 Kiewa St;2;h;1417000.0;3.4;3068.0;2.0;1.0;0.0;197.0;Northern Metropolitan
Clifton Hill;40 Myrtle St;2;h;1290000.0;3.4;3068.0;2.0;1.0;0.0;164.0;Northern Metropolitan
Clifton Hill;195 Gold St;3;h;1226000.0;3.4;3068.0;3.0;2.0;0.0;0.0;Northern Metropolitan
Clifton Hill;3/30 Edmund St;2;u;495000.0;3.4;3068.0;2.0;1.0;1.0;515.0;Northern Metropolitan
Clifton Hill;4/56 John St;1;u;325000.0;3.4;3068.0;1.0;1.0;1.0;0.0;Northern Metropolitan
Clifton Hill;11 Page St;3;h;1370000.0;3.4;3068.0;3.0;2.0;1.0;176.0;Northern Metropolitan
Clifton Hill;36 Ogrady St;2;h;1620000.0;3.4;3068.0;2.0;1.0;2.0;251.0;Northern Metropolitan
Clifton Hill;69 Field St;3;h;1180000.0;3.4;3068.0;3.0;3.0;1.0;142.0;Northern Metropolitan
Clifton Hill;40 Spensley St;2;h;1405000.0;3.4;3068.0;2.0;1.0;0.0;219.0;Northern Metropolitan
Clifton Hill;2A Council St;2;h;880000.0;3.4;3068.0;2.0;1.0;0.0;100.0;Northern Metropolitan
Clifton Hill;31 Fenwick St;2;h;1450000.0;3.4;3068.0;2.0;1.0;0.0;156.0;Northern Metropolitan
Clifton Hill;104 Noone St;2;h;856000.0;3.4;3068.0;2.0;1.0;0.0;170.0;Northern Metropolitan
Clifton Hill;7/37 Groom St;2;u;885500.0;3.4;3068.0;2.0;2.0;2.0;0.0;Northern Metropolitan
Clifton Hill;49 Fenwick St;3;h;1680000.0;3.4;3068.0;3.0;2.0;1.0;201.0;Northern Metropolitan
Clifton Hill;1 John St;2;h;730000.0;3.4;3068.0;2.0;1.0;1.0;103.0;Northern Metropolitan
Clifton Hill;18 Barries Pl;3;t;825000.0;3.4;3068.0;3.0;3.0;1.0;67.0;Northern Metropolitan
Clifton Hill;1/493 Hoddle St;2;u;533000.0;3.4;3068.0;2.0;1.0;1.0;0.0;Northern Metropolitan
Clifton Hill;20 Gordon St;2;h;1430000.0;3.4;3068.0;2.0;1.0;0.0;151.0;Northern Metropolitan
Clifton Hill;1/1 Marshall Pl;4;h;1506000.0;3.4;3068.0;4.0;2.0;0.0;162.0;Northern Metropolitan
Clifton Hill;48 Council St;3;h;1150000.0;3.4;3068.0;3.0;1.0;1.0;169.0;Northern Metropolitan
Clifton Hill;3 Hodgkinson St;3;h;1360000.0;3.4;3068.0;3.0;1.0;0.0;118.0;Northern Metropolitan
Clifton Hill;53 John St;2;t;640000.0;3.4;3068.0;2.0;1.0;1.0;0.0;Northern Metropolitan
Coburg;29 Molesworth St;2;h;850000.0;7.8;3058.0;2.0;1.0;1.0;371.0;Northern Metropolitan
Coburg;10 Shackell St;3;h;784000.0;7.8;3058.0;2.0;1.0;1.0;286.0;Northern Metropolitan
Coburg;37 Elizabeth St;3;h;680000.0;7.8;3058.0;3.0;1.0;0.0;702.0;Northern Metropolitan
Coburg;38 Harding St;4;h;1221000.0;7.8;3058.0;4.0;1.0;2.0;596.0;Northern Metropolitan
Coburg;1/58 Moore St;2;t;807000.0;7.8;3058.0;2.0;2.0;1.0;0.0;Northern Metropolitan
Coburg;181 Munro St;3;h;790000.0;7.8;3058.0;3.0;1.0;2.0;371.0;Northern Metropolitan
Coburg;43 Ohea St;4;h;955000.0;7.8;3058.0;4.0;2.0;1.0;295.0;Northern Metropolitan
Coburg;8 Watchtower Rd;3;h;675000.0;7.8;3058.0;3.0;1.0;2.0;142.0;Northern Metropolitan
Coburg;12 Hardwick St;3;h;1010000.0;7.8;3058.0;3.0;2.0;1.0;278.0;Northern Metropolitan
Coburg;3 Mavis St;3;h;1202000.0;7.8;3058.0;3.0;2.0;2.0;423.0;Northern Metropolitan
Coburg;243 Moreland Rd;3;h;1370000.0;7.8;3058.0;3.0;1.0;1.0;233.0;Northern Metropolitan
Coburg;61 Murray Rd;2;h;550000.0;7.8;3058.0;2.0;1.0;1.0;0.0;Northern Metropolitan
Coburg;45 Portland St;3;h;1000000.0;7.8;3058.0;3.0;2.0;3.0;370.0;Northern Metropolitan
Coburg;6 Stawell St;3;h;935500.0;7.8;3058.0;3.0;1.0;2.0;386.0;Northern Metropolitan
Coburg;35 The Grove;8;u;2250000.0;7.8;3058.0;4.0;2.0;4.0;983.0;Northern Metropolitan
Coburg;171 Moreland Rd;4;h;145000.0;7.8;3058.0;3.0;1.0;1.0;536.0;Northern Metropolitan
Coburg;191 Ohea St;4;h;905000.0;7.8;3058.0;3.0;2.0;1.0;439.0;Northern Metropolitan
Coburg;33 Wellington St;3;h;860000.0;7.8;3058.0;3.0;1.0;1.0;283.0;Northern Metropolitan
Coburg;16 Linda St;2;h;953000.0;7.8;3058.0;2.0;1.0;1.0;170.0;Northern Metropolitan
Coburg;6 Shackell St;2;h;735000.0;7.8;3058.0;2.0;1.0;1.0;280.0;Northern Metropolitan
Coburg;15/1 Manna Gum Ct;3;t;550000.0;7.8;3058.0;3.0;2.0;2.0;0.0;Northern Metropolitan
Coburg;56 Rose St;3;h;1100000.0;7.8;3058.0;3.0;1.0;1.0;576.0;Northern Metropolitan
Coburg;27 Higinbotham St;3;h;947000.0;7.8;3058.0;3.0;1.0;1.0;372.0;Northern Metropolitan
Coburg;2/6 McKay St;2;u;500000.0;7.8;3058.0;2.0;1.0;1.0;0.0;Northern Metropolitan
Coburg;2/58 Moore St;3;t;865000.0;7.8;3058.0;3.0;2.0;2.0;263.0;Northern Metropolitan
